þín	þínir	N;INDF;ACC;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
birta	birtast	V;NFIN	V;IND;PRS;3;PL	C
tölum	tölu	N;INDF;DAT;PL	N;INDF;GEN;SG	C
hafið	hafði	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	TGT_SLOT_ERROR
eigna	eigi	V.PTCP;PST;GEN;SG	V;SBJV;PRS;3;PL	PARADIGM_ERROR;SRC_SLOT_ERROR
höfðuð	höfða	V;IND;PST;2;PL	N;INDF;GEN;PL	POS_PAIR_ERROR
guði	guð	N;INDF;DAT;SG	N;INDF;ACC;SG	C
drekk	drekki	N;INDF;ACC;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
neitað	neitt	V.CVB	N;INDF;ACC;SG	POS_PAIR_ERROR;TGT_POS_ERROR;TGT_SLOT_ERROR
leitum	leitaði	N;INDF;DAT;PL	V;SBJV;PST;3;SG	C
færðu	færir	V.PTCP;PST;DAT;PL	V;SBJV;PRS;2;SG	C
flesta	flestir	N;INDF;GEN;PL	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
borði	borð	V;SBJV;PST;1;SG	N;INDF;NOM;SG	C
sín	sína	PRN;INDF;ACC;SG	V.PTCP;PST;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
giftast	giftist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
skip	skipið	N;INDF;ACC;SG	V;IMP;2;PL	POS_PAIR_ERROR
ríkdóminn	ríkdómur	N;DEF;ACC;SG	V.PTCP;PST;NOM;SG	SRC_LEXICAL_ERROR
skyldu	skyldir	N;INDF;GEN;SG	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
það	þau	N;INDF;NOM;SG	V;SBJV;PST;3;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
Mun	Munu	N;INDF;ACC;SG	N;INDF;GEN;SG	TGT_SLOT_ERROR
leysti	leyst	V;IND;PST;3;SG	V.PTCP;PST;ACC;SG	POS_PAIR_ERROR
eigi	eigist	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;SG	TGT_LEXICAL_ERROR
segist	segir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
fáist	fá	V;SBJV;PRS;1;SG	V;IMP;2;SG	C
lastmælin	lastmælir	ADJ;ACC;PL	V;SBJV;PRS;2;SG	SRC_LEXICAL_ERROR;TGT_LEXICAL_ERROR
þörfum	þörf	N;INDF;DAT;PL	N;INDF;ACC;SG	C
mörk	mörkum	N;INDF;ACC;SG	N;INDF;DAT;PL	C
senda	send	N;INDF;GEN;PL	N;INDF;ACC;SG	TGT_SLOT_ERROR
treystir	treystu	V;IND;PST;2;SG	N;INDF;GEN;SG	TGT_SLOT_ERROR
seldu	selduð	N;INDF;GEN;SG	V;IND;PST;2;PL	C
gift	giftist	V;IMP;2;SG	V;SBJV;PRS;1;SG	C
tíðir	tíða	V;IND;PST;2;SG	N;INDF;GEN;PL	C
gjörðu	gjörði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
þarfir	þarft	V;IND;PST;2;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
þessar	þess	ADJ;NOM;PL	N;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
missi	missir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG	C
stundum	stundir	N;INDF;DAT;PL	V;IND;PST;2;SG	C
sendur	senduð	V.PTCP;PST;NOM;SG	V;IND;PST;2;PL	C
fórnfært	fórnfæra	V.PTCP;PST;ACC;SG	V;NFIN	SRC_LEXICAL_ERROR
mega	megið	V;NFIN	V;IND;PRS;2;PL	C
Annað	Anna	V.CVB	N;INDF;GEN;PL	TGT_SLOT_ERROR
hafir	haf	V;SBJV;PRS;2;SG	V;IMP;2;SG	C
birta	birti	V;NFIN	V;SBJV;PRS;3;PL	C
ráða	ráðið	N;INDF;GEN;PL	V;IMP;2;PL	C
fæða	fæðist	V;NFIN	V;SBJV;PRS;1;SG	C
treyst	treystu	N;INDF;ACC;SG	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Verið	Verði	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	PARADIGM_ERROR;SRC_SLOT_ERROR
fullreyndur	fullreyndin	V.PTCP;PST;NOM;SG	V.PTCP;PST;ACC;PL	SRC_LEXICAL_ERROR
selduð	seldu	V;IND;PST;2;PL	N;INDF;GEN;SG	TGT_SLOT_ERROR
birtum	birtir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG	C
klædduð	klæddir	V;IND;PST;2;PL	V;IND;PST;2;SG	C
hvílíks	hvílíkur	PRN;INDF;GEN;SG	V.PTCP;PST;NOM;SG	SRC_LEXICAL_ERROR
klædda	klæddum	N;INDF;GEN;PL	N;INDF;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
byggir	byggt	V;SBJV;PRS;2;SG	V.PTCP;PST;ACC;SG	POS_PAIR_ERROR
nokkur	nokkurs	N;INDF;ACC;SG	PRN;INDF;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR
flokkum	flokki	N;INDF;DAT;PL	N;INDF;DAT;SG	C
ríktu	ríkti	V;IND;PST;3;PL	V;IND;PST;3;SG	C
Allt	Allir	N;INDF;ACC;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
breytum	breyta	V;SBJV;PRS;1;PL	V;NFIN	C
blindum	blindir	N;INDF;DAT;PL	V;IND;PST;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
höfðu	höfði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	PARADIGM_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fyrstur	fyrsta	V.PTCP;PST;NOM;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
birtir	birtist	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
huga	hugi	V;NFIN	V;SBJV;PRS;3;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
fyrsti	fyrsta	N;INDF;DAT;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
senduð	sendi	V;IND;PST;2;PL	N;INDF;DAT;SG	POS_PAIR_ERROR
fisk	fiskinn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
stundum	stunda	N;INDF;DAT;PL	N;INDF;GEN;PL	C
breytt	breytum	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;PL	C
næstur	næsta	V.PTCP;PST;NOM;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
koma	komu	V;NFIN	V;SBJV;PST;3;PL	TGT_SLOT_ERROR
heill	heilla	N;INDF;ACC;SG	N;INDF;GEN;PL	C
of	ofan	N;INDF;ACC;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR
missi	missti	V;SBJV;PRS;3;PL	V;IND;PST;3;SG	C
dæmi	dæmast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL	C
líkt	líkist	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;SG	C
fyllast	fyllist	V;IND;PRS;3;PL	V;SBJV;PRS;1;SG	C
gjörði	gjörðu	V;SBJV;PST;1;SG	V.PTCP;PST;DAT;PL	POS_PAIR_ERROR
höfða	höfðum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
þakkaði	þakka	V;SBJV;PST;3;SG	N;INDF;GEN;PL	POS_PAIR_ERROR
sinni	sinnar	N;INDF;DAT;SG	ADJ;NOM;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
metum	meta	N;INDF;DAT;PL	N;INDF;GEN;PL	C
komast	komum	V;IND;PRS;3;PL	V;SBJV;PRS;1;PL	C
elskaði	elska	V;SBJV;PST;3;SG	N;INDF;GEN;PL	POS_PAIR_ERROR
tilreiknuð	tilreiknar	V;IND;PST;2;PL	ADJ;NOM;PL	SRC_LEXICAL_ERROR;TGT_LEXICAL_ERROR
breytum	breytist	V;SBJV;PRS;1;PL	V;SBJV;PRS;1;SG	C
settur	settuð	V.PTCP;PST;NOM;SG	V;IND;PST;2;PL	C
leyfðu	leyfði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
skipast	skipunum	V;IND;PRS;3;SG	N;DEF;DAT;PL	POS_PAIR_ERROR
þess	þessi	N;INDF;ACC;SG	N;INDF;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
aldir	aldur	V;IND;PST;2;SG	V.PTCP;PST;NOM;SG	PARADIGM_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
breiddi	breidd	N;INDF;DAT;SG	N;INDF;ACC;SG	C
munið	munir	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
styrktu	styrkir	V;IND;PST;3;PL	V;SBJV;PRS;2;SG	C
munu	munum	V;SBJV;PST;3;PL	V;SBJV;PRS;1;PL	C
turn	turninn	N;INDF;ACC;SG	N;DEF;ACC;SG	C
spyrjist	spyrjast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
hengdu	hengduð	N;INDF;GEN;SG	V;IND;PST;2;PL	C
þín	þíns	N;INDF;ACC;SG	PRN;INDF;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fæddir	fæddi	V;IND;PST;2;SG	N;INDF;DAT;SG	TGT_SLOT_ERROR
gjörir	gjörði	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
slíkur	slík	V.PTCP;PST;NOM;SG	N;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
birtast	birtum	V;IND;PRS;3;PL	V;SBJV;PRS;1;PL	C
helgast	helgi	V;IND;PRS;3;SG	N;INDF;DAT;SG	C
hluti	hluta	N;INDF;DAT;SG	N;INDF;GEN;PL	C
kæra	kæru	V;NFIN	V;SBJV;PST;3;PL	TGT_SLOT_ERROR
engar	engan	ADJ;NOM;PL	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
einu	einum	N;INDF;GEN;SG	N;INDF;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
hafði	hafa	V;SBJV;PST;1;SG	V;NFIN	C
kært	kæru	V.PTCP;PST;ACC;SG	V;SBJV;PST;3;PL	TGT_SLOT_ERROR
boðið	boði	V;IMP;2;PL	N;INDF;DAT;SG	C
komst	koma	V;IND;PRS;1;SG	V;NFIN	C
byggði	byggð	V;SBJV;PST;1;SG	N;INDF;NOM;SG	POS_PAIR_ERROR
látið	látna	V;IND;PRS;2;PL	V.PTCP;PST;GEN;SG	POS_PAIR_ERROR
dæmdu	dæmdir	N;INDF;GEN;SG	V;IND;PST;2;SG	C
óvirti	óvirtuð	N;INDF;DAT;SG	V;IND;PST;2;PL	SRC_LEXICAL_ERROR
klæddum	klædd	N;INDF;DAT;PL	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Erum	Eruð	N;INDF;DAT;PL	V;IND;PST;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
fundið	fundin	V;IMP;2;PL	V.PTCP;PST;ACC;PL	C
þúsundum	þúsund	N;INDF;DAT;PL	N;INDF;ACC;SG	C
skyldu	skyldum	N;INDF;GEN;SG	N;INDF;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
gjöri	gjöra	V;SBJV;PRS;3;PL	V;NFIN	C
Haf	Hafði	V;IMP;2;SG	V;SBJV;PST;1;SG	TGT_SLOT_ERROR
gift	giftast	V;IMP;2;SG	V;IND;PRS;3;PL	C
hafi	hafir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG	C
leyfum	leyfið	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL	C
skrifaði	skrifa	V;SBJV;PST;3;SG	N;INDF;GEN;PL	POS_PAIR_ERROR
mínum	mínir	N;INDF;DAT;PL	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
eyða	eyðist	V;NFIN	V;SBJV;PRS;1;SG	C
líkið	líkt	V;IND;PRS;2;PL	V.PTCP;PST;ACC;SG	POS_PAIR_ERROR
gættu	gætti	V;IND;PST;3;PL	V;IND;PST;3;SG	C
fleygt	fleygði	V.PTCP;PST;ACC;SG	V;SBJV;PST;1;SG	C
allt	allur	N;INDF;ACC;SG	V.PTCP;PST;NOM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
klæddir	klædd	V;IND;PST;2;SG	N;INDF;ACC;SG	TGT_SLOT_ERROR
Er	Eruð	N;INDF;ACC;SG	V;IND;PST;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
hýstum	hýst	N;INDF;DAT;PL	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
leita	leitum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
græddir	græddi	V;IND;PST;2;SG	N;INDF;DAT;SG	TGT_SLOT_ERROR
Mannssonurinn	Mannssoninn	N;DEF;NOM;SG	N;DEF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR
eitt	eitur	N;INDF;ACC;SG	V.PTCP;PST;NOM;SG	POS_PAIR_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
slíku	slíka	N;INDF;GEN;SG	N;INDF;GEN;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
misst	missi	V.PTCP;PST;ACC;SG	V;SBJV;PRS;3;PL	C
fylltu	fylli	V;IND;PST;3;PL	V;SBJV;PRS;3;PL	C
hræddur	hræddir	V.PTCP;PST;NOM;SG	V;IND;PST;2;SG	C
breidd	breiddi	N;INDF;ACC;SG	N;INDF;DAT;SG	TGT_SLOT_ERROR
aukast	aukið	V;IND;PRS;3;PL	V;IND;PRS;2;PL	C
þínum	þína	N;INDF;DAT;PL	N;INDF;GEN;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
kringum	kring	N;INDF;DAT;PL	N;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR
styrktu	styrki	V;IND;PST;3;PL	V;SBJV;PRS;3;PL	C
kóróna	kórónu	N;INDF;GEN;PL	N;INDF;GEN;SG	C
kæra	kærðu	V;NFIN	V.PTCP;PST;DAT;PL	POS_PAIR_ERROR
veitist	veitast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
fylltir	fylltur	V;IND;PST;2;SG	V.PTCP;PST;NOM;SG	POS_PAIR_ERROR
haldist	haldast	V;SBJV;PRS;1;SG	V;IND;PRS;3;PL	C
horfum	horfðu	V;SBJV;PRS;1;PL	V.PTCP;PST;DAT;PL	TGT_SLOT_ERROR
hryggi	hrygg	V;SBJV;PRS;3;PL	V;IMP;2;SG	C
lastmælin	lastmæli	ADJ;ACC;PL	V;SBJV;PRS;3;PL	SRC_LEXICAL_ERROR
setta	settum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
sigurinn	sigur	N;DEF;NOM;SG	V.PTCP;PST;NOM;SG	TGT_SLOT_ERROR
slík	slíkir	N;INDF;ACC;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
borðum	borðið	N;INDF;DAT;PL	V;IMP;2;PL	C
sérhver	sérhvert	V;IMP;2;SG	V.PTCP;PST;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
vakir	vakti	V;SBJV;PRS;2;SG	V;IND;PST;3;SG	C
engar	engu	ADJ;NOM;PL	N;INDF;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
höfðum	höfðuð	N;INDF;DAT;PL	V;IND;PST;2;PL	C
reiðin	reiði	V.PTCP;PST;ACC;PL	N;INDF;DAT;SG	C
gæti	gætir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG	C
allt	alls	N;INDF;ACC;SG	PRN;INDF;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR
þinna	þinni	N;INDF;GEN;PL	N;INDF;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
flétta	fléttum	N;INDF;GEN;PL	N;INDF;DAT;PL	C
Anna	Annað	N;INDF;GEN;PL	V.CVB	C
mínu	mínum	N;INDF;GEN;SG	N;INDF;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
hópinn	hópa	N;DEF;ACC;SG	N;INDF;GEN;PL	C
báðum	báðar	N;INDF;DAT;PL	ADJ;NOM;PL	TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
staða	staðinn	N;INDF;GEN;PL	N;DEF;ACC;SG	C
síðasta	síðastur	N;INDF;GEN;PL	V.PTCP;PST;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
sendu	sendum	N;INDF;GEN;SG	N;INDF;DAT;PL	C
síðu	síið	V.PTCP;PST;DAT;PL	V;IND;PRS;2;PL	TGT_LEXICAL_ERROR;SRC_SLOT_ERROR
slíka	slíkir	N;INDF;GEN;PL	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
rek	reki	V;IMP;2;SG	V;SBJV;PRS;3;PL	C
fjórði	fjóra	V;SBJV;PST;1;SG	V;NFIN	POS_PAIR_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
hóp	hópur	N;INDF;ACC;SG	V.PTCP;PST;NOM;SG	TGT_SLOT_ERROR
ráðum	ráðið	N;INDF;DAT;PL	V;IMP;2;PL	C
lokið	lokum	V;IMP;2;PL	N;INDF;DAT;PL	C
lifði	lifðu	V;SBJV;PST;1;SG	V.PTCP;PST;DAT;PL	TGT_SLOT_ERROR
ættfeðurnir	ættfeðurna	V;IND;PST;2;SG	N;INDF;GEN;PL	SRC_LEXICAL_ERROR;TGT_LEXICAL_ERROR
tíðir	tíð	V;IND;PST;2;SG	N;INDF;ACC;SG	C
líkir	líkið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
dæmast	dæmið	V;IND;PRS;3;PL	V;IND;PRS;2;PL	C
dauðinn	dauða	N;DEF;ACC;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skapi	skapa	N;INDF;DAT;SG	N;INDF;GEN;PL	C
hengdu	hengdi	N;INDF;GEN;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
gifta	giftist	V;NFIN	V;SBJV;PRS;1;SG	C
skýrðu	skýrði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG	C
setti	settum	N;INDF;DAT;SG	N;INDF;DAT;PL	C
sendur	senda	V.PTCP;PST;NOM;SG	N;INDF;GEN;PL	POS_PAIR_ERROR
munið	mun	V;IND;PRS;2;PL	V;IMP;2;SG	C
hryggist	hrygg	V;SBJV;PRS;1;SG	V;IMP;2;SG	C
fjórum	fjórir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
birtur	birti	V;IND;PRS;2;SG	V;SBJV;PRS;3;PL	C
minn	minnist	V;IMP;2;SG	V;SBJV;PRS;1;SG	C
skipa	skipunum	N;INDF;GEN;PL	N;DEF;DAT;PL	C
kvæntur	kvæntist	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
flokki	flokkum	N;INDF;DAT;SG	N;INDF;DAT;PL	C
byggir	byggð	V;SBJV;PRS;2;SG	N;INDF;NOM;SG	POS_PAIR_ERROR
Hvert	Hvern	V.PTCP;PST;ACC;SG	PRN;INDF;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR
foreldra	foreldrunum	N;INDF;GEN;PL	N;DEF;DAT;PL	C
náið	náðu	V;IND;PRS;2;PL	V.PTCP;PST;DAT;PL	POS_PAIR_ERROR
veikir	veikt	V;IND;PST;2;SG	N;INDF;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
skuluð	skulum	V;IND;PST;2;PL	N;INDF;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
þess	þessir	N;INDF;ACC;SG	V;IND;PST;2;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
ljúkast	ljúka	V;IND;PRS;3;SG	N;INDF;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
mína	míns	N;INDF;GEN;PL	PRN;INDF;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
sumu	sumum	N;INDF;GEN;SG	N;INDF;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fljótið	fljótt	V;IND;PRS;2;PL	V.PTCP;PST;ACC;SG	POS_PAIR_ERROR;TGT_SLOT_ERROR
Alla	Allur	N;INDF;GEN;PL	V.PTCP;PST;NOM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
alda	aldir	N;INDF;GEN;PL	V;IND;PST;2;SG	TGT_SLOT_ERROR
dæmið	dæmi	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL	C
nokkra	nokkrum	N;INDF;GEN;PL	N;INDF;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
þessa	þessar	N;INDF;GEN;PL	ADJ;NOM;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
send	sendu	N;INDF;ACC;SG	N;INDF;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
norðan	norður	ADJ;ACC;SG	V.PTCP;PST;NOM;SG	SRC_POS_ERROR;TGT_SLOT_ERROR
haft	hafði	V.PTCP;PST;ACC;SG	V;SBJV;PST;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
allir	allan	V;IND;PST;2;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
engan	engum	ADJ;ACC;SG	N;INDF;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
leyfum	leyfa	V;SBJV;PRS;1;PL	V;NFIN	C
rifið	rifi	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
þeirra	þeirri	N;INDF;GEN;PL	N;INDF;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fyrstir	fyrsti	V;IND;PST;2;SG	N;INDF;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
dæmist	dæmi	V;SBJV;PRS;1;SG	V;SBJV;PRS;3;PL	C
boðin	boðaði	V.PTCP;PST;ACC;PL	V;SBJV;PST;3;SG	PARADIGM_ERROR
þvo	þvost	V;IMP;2;SG	V;IND;PRS;1;SG	TGT_SLOT_ERROR
gerði	gerist	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
