alkunn	alkunn	POS=0;SRC_LABEL=13;TGT_LABEL=13
alkunn	alkunnur	POS=0;SRC_LABEL=13;TGT_LABEL=3
alkunnur	alkunn	POS=0;SRC_LABEL=3;TGT_LABEL=13
alkunnur	alkunnur	POS=0;SRC_LABEL=3;TGT_LABEL=3
alla	alla	POS=0;SRC_LABEL=5;TGT_LABEL=5
alla	allan	POS=0;SRC_LABEL=5;TGT_LABEL=2
alla	allar	POS=0;SRC_LABEL=5;TGT_LABEL=10
alla	allt	POS=0;SRC_LABEL=5;TGT_LABEL=12
alla	allra	POS=0;SRC_LABEL=5;TGT_LABEL=8
alla	allri	POS=0;SRC_LABEL=5;TGT_LABEL=0
alla	alls	POS=0;SRC_LABEL=5;TGT_LABEL=14
alla	allir	POS=0;SRC_LABEL=5;TGT_LABEL=4
alla	allur	POS=0;SRC_LABEL=5;TGT_LABEL=3
allan	alla	POS=0;SRC_LABEL=2;TGT_LABEL=5
allan	allan	POS=0;SRC_LABEL=2;TGT_LABEL=2
allan	allar	POS=0;SRC_LABEL=2;TGT_LABEL=10
allan	allt	POS=0;SRC_LABEL=2;TGT_LABEL=12
allan	allra	POS=0;SRC_LABEL=2;TGT_LABEL=8
allan	allri	POS=0;SRC_LABEL=2;TGT_LABEL=0
allan	alls	POS=0;SRC_LABEL=2;TGT_LABEL=14
allan	allir	POS=0;SRC_LABEL=2;TGT_LABEL=4
allan	allur	POS=0;SRC_LABEL=2;TGT_LABEL=3
allar	alla	POS=0;SRC_LABEL=10;TGT_LABEL=5
allar	allan	POS=0;SRC_LABEL=10;TGT_LABEL=2
allar	allar	POS=0;SRC_LABEL=10;TGT_LABEL=10
allar	allt	POS=0;SRC_LABEL=10;TGT_LABEL=12
allar	allra	POS=0;SRC_LABEL=10;TGT_LABEL=8
allar	allri	POS=0;SRC_LABEL=10;TGT_LABEL=0
allar	alls	POS=0;SRC_LABEL=10;TGT_LABEL=14
allar	allir	POS=0;SRC_LABEL=10;TGT_LABEL=4
allar	allur	POS=0;SRC_LABEL=10;TGT_LABEL=3
allt	alla	POS=0;SRC_LABEL=12;TGT_LABEL=5
allt	allan	POS=0;SRC_LABEL=12;TGT_LABEL=2
allt	allar	POS=0;SRC_LABEL=12;TGT_LABEL=10
allt	allt	POS=0;SRC_LABEL=12;TGT_LABEL=12
allt	allra	POS=0;SRC_LABEL=12;TGT_LABEL=8
allt	allri	POS=0;SRC_LABEL=12;TGT_LABEL=0
allt	alls	POS=0;SRC_LABEL=12;TGT_LABEL=14
allt	allir	POS=0;SRC_LABEL=12;TGT_LABEL=4
allt	allur	POS=0;SRC_LABEL=12;TGT_LABEL=3
allra	alla	POS=0;SRC_LABEL=8;TGT_LABEL=5
allra	allan	POS=0;SRC_LABEL=8;TGT_LABEL=2
allra	allar	POS=0;SRC_LABEL=8;TGT_LABEL=10
allra	allt	POS=0;SRC_LABEL=8;TGT_LABEL=12
allra	allra	POS=0;SRC_LABEL=8;TGT_LABEL=8
allra	allri	POS=0;SRC_LABEL=8;TGT_LABEL=0
allra	alls	POS=0;SRC_LABEL=8;TGT_LABEL=14
allra	allir	POS=0;SRC_LABEL=8;TGT_LABEL=4
allra	allur	POS=0;SRC_LABEL=8;TGT_LABEL=3
allri	alla	POS=0;SRC_LABEL=0;TGT_LABEL=5
allri	allan	POS=0;SRC_LABEL=0;TGT_LABEL=2
allri	allar	POS=0;SRC_LABEL=0;TGT_LABEL=10
allri	allt	POS=0;SRC_LABEL=0;TGT_LABEL=12
allri	allra	POS=0;SRC_LABEL=0;TGT_LABEL=8
allri	allri	POS=0;SRC_LABEL=0;TGT_LABEL=0
allri	alls	POS=0;SRC_LABEL=0;TGT_LABEL=14
allri	allir	POS=0;SRC_LABEL=0;TGT_LABEL=4
allri	allur	POS=0;SRC_LABEL=0;TGT_LABEL=3
alls	alla	POS=0;SRC_LABEL=14;TGT_LABEL=5
alls	allan	POS=0;SRC_LABEL=14;TGT_LABEL=2
alls	allar	POS=0;SRC_LABEL=14;TGT_LABEL=10
alls	allt	POS=0;SRC_LABEL=14;TGT_LABEL=12
alls	allra	POS=0;SRC_LABEL=14;TGT_LABEL=8
alls	allri	POS=0;SRC_LABEL=14;TGT_LABEL=0
alls	alls	POS=0;SRC_LABEL=14;TGT_LABEL=14
alls	allir	POS=0;SRC_LABEL=14;TGT_LABEL=4
alls	allur	POS=0;SRC_LABEL=14;TGT_LABEL=3
allir	alla	POS=0;SRC_LABEL=4;TGT_LABEL=5
allir	allan	POS=0;SRC_LABEL=4;TGT_LABEL=2
allir	allar	POS=0;SRC_LABEL=4;TGT_LABEL=10
allir	allt	POS=0;SRC_LABEL=4;TGT_LABEL=12
allir	allra	POS=0;SRC_LABEL=4;TGT_LABEL=8
allir	allri	POS=0;SRC_LABEL=4;TGT_LABEL=0
allir	alls	POS=0;SRC_LABEL=4;TGT_LABEL=14
allir	allir	POS=0;SRC_LABEL=4;TGT_LABEL=4
allir	allur	POS=0;SRC_LABEL=4;TGT_LABEL=3
allur	alla	POS=0;SRC_LABEL=3;TGT_LABEL=5
allur	allan	POS=0;SRC_LABEL=3;TGT_LABEL=2
allur	allar	POS=0;SRC_LABEL=3;TGT_LABEL=10
allur	allt	POS=0;SRC_LABEL=3;TGT_LABEL=12
allur	allra	POS=0;SRC_LABEL=3;TGT_LABEL=8
allur	allri	POS=0;SRC_LABEL=3;TGT_LABEL=0
allur	alls	POS=0;SRC_LABEL=3;TGT_LABEL=14
allur	allir	POS=0;SRC_LABEL=3;TGT_LABEL=4
allur	allur	POS=0;SRC_LABEL=3;TGT_LABEL=3
allmarga	allmarga	POS=0;SRC_LABEL=5;TGT_LABEL=5
allmarga	allmargir	POS=0;SRC_LABEL=5;TGT_LABEL=4
allmargir	allmarga	POS=0;SRC_LABEL=4;TGT_LABEL=5
allmargir	allmargir	POS=0;SRC_LABEL=4;TGT_LABEL=4
alsettar	alsettar	POS=0;SRC_LABEL=10;TGT_LABEL=10
alsettar	alsettu	POS=0;SRC_LABEL=10;TGT_LABEL=9
alsettu	alsettar	POS=0;SRC_LABEL=9;TGT_LABEL=10
alsettu	alsettu	POS=0;SRC_LABEL=9;TGT_LABEL=9
alvalda	alvalda	POS=0;SRC_LABEL=5;TGT_LABEL=5
alvalda	alvaldur	POS=0;SRC_LABEL=5;TGT_LABEL=3
alvalda	alvaldi	POS=0;SRC_LABEL=5;TGT_LABEL=11
alvaldur	alvalda	POS=0;SRC_LABEL=3;TGT_LABEL=5
alvaldur	alvaldur	POS=0;SRC_LABEL=3;TGT_LABEL=3
alvaldur	alvaldi	POS=0;SRC_LABEL=3;TGT_LABEL=11
alvaldi	alvalda	POS=0;SRC_LABEL=11;TGT_LABEL=5
alvaldi	alvaldur	POS=0;SRC_LABEL=11;TGT_LABEL=3
alvaldi	alvaldi	POS=0;SRC_LABEL=11;TGT_LABEL=11
andleg	andleg	POS=0;SRC_LABEL=13;TGT_LABEL=13
andleg	andlegu	POS=0;SRC_LABEL=13;TGT_LABEL=9
andleg	andlegum	POS=0;SRC_LABEL=13;TGT_LABEL=6
andleg	andlegur	POS=0;SRC_LABEL=13;TGT_LABEL=3
andleg	andlegi	POS=0;SRC_LABEL=13;TGT_LABEL=11
andleg	andlegir	POS=0;SRC_LABEL=13;TGT_LABEL=4
andleg	andlegan	POS=0;SRC_LABEL=13;TGT_LABEL=2
andleg	andlegar	POS=0;SRC_LABEL=13;TGT_LABEL=10
andleg	andlegri	POS=0;SRC_LABEL=13;TGT_LABEL=0
andlegu	andleg	POS=0;SRC_LABEL=9;TGT_LABEL=13
andlegu	andlegu	POS=0;SRC_LABEL=9;TGT_LABEL=9
andlegu	andlegum	POS=0;SRC_LABEL=9;TGT_LABEL=6
andlegu	andlegur	POS=0;SRC_LABEL=9;TGT_LABEL=3
andlegu	andlegi	POS=0;SRC_LABEL=9;TGT_LABEL=11
andlegu	andlegir	POS=0;SRC_LABEL=9;TGT_LABEL=4
andlegu	andlegan	POS=0;SRC_LABEL=9;TGT_LABEL=2
andlegu	andlegar	POS=0;SRC_LABEL=9;TGT_LABEL=10
andlegu	andlegri	POS=0;SRC_LABEL=9;TGT_LABEL=0
andlegum	andleg	POS=0;SRC_LABEL=6;TGT_LABEL=13
andlegum	andlegu	POS=0;SRC_LABEL=6;TGT_LABEL=9
andlegum	andlegum	POS=0;SRC_LABEL=6;TGT_LABEL=6
andlegum	andlegur	POS=0;SRC_LABEL=6;TGT_LABEL=3
andlegum	andlegi	POS=0;SRC_LABEL=6;TGT_LABEL=11
andlegum	andlegir	POS=0;SRC_LABEL=6;TGT_LABEL=4
andlegum	andlegan	POS=0;SRC_LABEL=6;TGT_LABEL=2
andlegum	andlegar	POS=0;SRC_LABEL=6;TGT_LABEL=10
andlegum	andlegri	POS=0;SRC_LABEL=6;TGT_LABEL=0
andlegur	andleg	POS=0;SRC_LABEL=3;TGT_LABEL=13
andlegur	andlegu	POS=0;SRC_LABEL=3;TGT_LABEL=9
andlegur	andlegum	POS=0;SRC_LABEL=3;TGT_LABEL=6
andlegur	andlegur	POS=0;SRC_LABEL=3;TGT_LABEL=3
andlegur	andlegi	POS=0;SRC_LABEL=3;TGT_LABEL=11
andlegur	andlegir	POS=0;SRC_LABEL=3;TGT_LABEL=4
andlegur	andlegan	POS=0;SRC_LABEL=3;TGT_LABEL=2
andlegur	andlegar	POS=0;SRC_LABEL=3;TGT_LABEL=10
andlegur	andlegri	POS=0;SRC_LABEL=3;TGT_LABEL=0
andlegi	andleg	POS=0;SRC_LABEL=11;TGT_LABEL=13
andlegi	andlegu	POS=0;SRC_LABEL=11;TGT_LABEL=9
andlegi	andlegum	POS=0;SRC_LABEL=11;TGT_LABEL=6
andlegi	andlegur	POS=0;SRC_LABEL=11;TGT_LABEL=3
andlegi	andlegi	POS=0;SRC_LABEL=11;TGT_LABEL=11
andlegi	andlegir	POS=0;SRC_LABEL=11;TGT_LABEL=4
andlegi	andlegan	POS=0;SRC_LABEL=11;TGT_LABEL=2
andlegi	andlegar	POS=0;SRC_LABEL=11;TGT_LABEL=10
andlegi	andlegri	POS=0;SRC_LABEL=11;TGT_LABEL=0
andlegir	andleg	POS=0;SRC_LABEL=4;TGT_LABEL=13
andlegir	andlegu	POS=0;SRC_LABEL=4;TGT_LABEL=9
andlegir	andlegum	POS=0;SRC_LABEL=4;TGT_LABEL=6
andlegir	andlegur	POS=0;SRC_LABEL=4;TGT_LABEL=3
andlegir	andlegi	POS=0;SRC_LABEL=4;TGT_LABEL=11
andlegir	andlegir	POS=0;SRC_LABEL=4;TGT_LABEL=4
andlegir	andlegan	POS=0;SRC_LABEL=4;TGT_LABEL=2
andlegir	andlegar	POS=0;SRC_LABEL=4;TGT_LABEL=10
andlegir	andlegri	POS=0;SRC_LABEL=4;TGT_LABEL=0
andlegan	andleg	POS=0;SRC_LABEL=2;TGT_LABEL=13
andlegan	andlegu	POS=0;SRC_LABEL=2;TGT_LABEL=9
andlegan	andlegum	POS=0;SRC_LABEL=2;TGT_LABEL=6
andlegan	andlegur	POS=0;SRC_LABEL=2;TGT_LABEL=3
andlegan	andlegi	POS=0;SRC_LABEL=2;TGT_LABEL=11
andlegan	andlegir	POS=0;SRC_LABEL=2;TGT_LABEL=4
andlegan	andlegan	POS=0;SRC_LABEL=2;TGT_LABEL=2
andlegan	andlegar	POS=0;SRC_LABEL=2;TGT_LABEL=10
andlegan	andlegri	POS=0;SRC_LABEL=2;TGT_LABEL=0
andlegar	andleg	POS=0;SRC_LABEL=10;TGT_LABEL=13
andlegar	andlegu	POS=0;SRC_LABEL=10;TGT_LABEL=9
andlegar	andlegum	POS=0;SRC_LABEL=10;TGT_LABEL=6
andlegar	andlegur	POS=0;SRC_LABEL=10;TGT_LABEL=3
andlegar	andlegi	POS=0;SRC_LABEL=10;TGT_LABEL=11
andlegar	andlegir	POS=0;SRC_LABEL=10;TGT_LABEL=4
andlegar	andlegan	POS=0;SRC_LABEL=10;TGT_LABEL=2
andlegar	andlegar	POS=0;SRC_LABEL=10;TGT_LABEL=10
andlegar	andlegri	POS=0;SRC_LABEL=10;TGT_LABEL=0
andlegri	andleg	POS=0;SRC_LABEL=0;TGT_LABEL=13
andlegri	andlegu	POS=0;SRC_LABEL=0;TGT_LABEL=9
andlegri	andlegum	POS=0;SRC_LABEL=0;TGT_LABEL=6
andlegri	andlegur	POS=0;SRC_LABEL=0;TGT_LABEL=3
andlegri	andlegi	POS=0;SRC_LABEL=0;TGT_LABEL=11
andlegri	andlegir	POS=0;SRC_LABEL=0;TGT_LABEL=4
andlegri	andlegan	POS=0;SRC_LABEL=0;TGT_LABEL=2
andlegri	andlegar	POS=0;SRC_LABEL=0;TGT_LABEL=10
andlegri	andlegri	POS=0;SRC_LABEL=0;TGT_LABEL=0
angra	angra	POS=0;SRC_LABEL=8;TGT_LABEL=8
annara	annara	POS=0;SRC_LABEL=5;TGT_LABEL=5
annara	annarra	POS=0;SRC_LABEL=5;TGT_LABEL=8
annara	annarri	POS=0;SRC_LABEL=5;TGT_LABEL=0
annara	annars	POS=0;SRC_LABEL=5;TGT_LABEL=14
annarra	annara	POS=0;SRC_LABEL=8;TGT_LABEL=5
annarra	annarra	POS=0;SRC_LABEL=8;TGT_LABEL=8
annarra	annarri	POS=0;SRC_LABEL=8;TGT_LABEL=0
annarra	annars	POS=0;SRC_LABEL=8;TGT_LABEL=14
annarri	annara	POS=0;SRC_LABEL=0;TGT_LABEL=5
annarri	annarra	POS=0;SRC_LABEL=0;TGT_LABEL=8
annarri	annarri	POS=0;SRC_LABEL=0;TGT_LABEL=0
annarri	annars	POS=0;SRC_LABEL=0;TGT_LABEL=14
annars	annara	POS=0;SRC_LABEL=14;TGT_LABEL=5
annars	annarra	POS=0;SRC_LABEL=14;TGT_LABEL=8
annars	annarri	POS=0;SRC_LABEL=14;TGT_LABEL=0
annars	annars	POS=0;SRC_LABEL=14;TGT_LABEL=14
armi	armi	POS=0;SRC_LABEL=11;TGT_LABEL=11
armi	armur	POS=0;SRC_LABEL=11;TGT_LABEL=3
armur	armi	POS=0;SRC_LABEL=3;TGT_LABEL=11
armur	armur	POS=0;SRC_LABEL=3;TGT_LABEL=3
asía	asía	POS=0;SRC_LABEL=5;TGT_LABEL=5
asía	asíu	POS=0;SRC_LABEL=5;TGT_LABEL=9
asíu	asía	POS=0;SRC_LABEL=9;TGT_LABEL=5
asíu	asíu	POS=0;SRC_LABEL=9;TGT_LABEL=9
atburð	atburð	POS=0;SRC_LABEL=13;TGT_LABEL=13
atburð	atburðum	POS=0;SRC_LABEL=13;TGT_LABEL=6
atburð	atburður	POS=0;SRC_LABEL=13;TGT_LABEL=3
atburð	atburði	POS=0;SRC_LABEL=13;TGT_LABEL=11
atburðum	atburð	POS=0;SRC_LABEL=6;TGT_LABEL=13
atburðum	atburðum	POS=0;SRC_LABEL=6;TGT_LABEL=6
atburðum	atburður	POS=0;SRC_LABEL=6;TGT_LABEL=3
atburðum	atburði	POS=0;SRC_LABEL=6;TGT_LABEL=11
atburður	atburð	POS=0;SRC_LABEL=3;TGT_LABEL=13
atburður	atburðum	POS=0;SRC_LABEL=3;TGT_LABEL=6
atburður	atburður	POS=0;SRC_LABEL=3;TGT_LABEL=3
atburður	atburði	POS=0;SRC_LABEL=3;TGT_LABEL=11
atburði	atburð	POS=0;SRC_LABEL=11;TGT_LABEL=13
atburði	atburðum	POS=0;SRC_LABEL=11;TGT_LABEL=6
atburði	atburður	POS=0;SRC_LABEL=11;TGT_LABEL=3
atburði	atburði	POS=0;SRC_LABEL=11;TGT_LABEL=11
auðmjúk	auðmjúk	POS=0;SRC_LABEL=13;TGT_LABEL=13
auðmjúk	auðmjúkum	POS=0;SRC_LABEL=13;TGT_LABEL=6
auðmjúk	auðmjúkur	POS=0;SRC_LABEL=13;TGT_LABEL=3
auðmjúk	auðmjúkir	POS=0;SRC_LABEL=13;TGT_LABEL=4
auðmjúkum	auðmjúk	POS=0;SRC_LABEL=6;TGT_LABEL=13
auðmjúkum	auðmjúkum	POS=0;SRC_LABEL=6;TGT_LABEL=6
auðmjúkum	auðmjúkur	POS=0;SRC_LABEL=6;TGT_LABEL=3
auðmjúkum	auðmjúkir	POS=0;SRC_LABEL=6;TGT_LABEL=4
auðmjúkur	auðmjúk	POS=0;SRC_LABEL=3;TGT_LABEL=13
auðmjúkur	auðmjúkum	POS=0;SRC_LABEL=3;TGT_LABEL=6
auðmjúkur	auðmjúkur	POS=0;SRC_LABEL=3;TGT_LABEL=3
auðmjúkur	auðmjúkir	POS=0;SRC_LABEL=3;TGT_LABEL=4
auðmjúkir	auðmjúk	POS=0;SRC_LABEL=4;TGT_LABEL=13
auðmjúkir	auðmjúkum	POS=0;SRC_LABEL=4;TGT_LABEL=6
auðmjúkir	auðmjúkur	POS=0;SRC_LABEL=4;TGT_LABEL=3
auðmjúkir	auðmjúkir	POS=0;SRC_LABEL=4;TGT_LABEL=4
aðfangadag	aðfangadag	POS=0;SRC_LABEL=13;TGT_LABEL=13
aðfangadag	aðfangadagur	POS=0;SRC_LABEL=13;TGT_LABEL=3
aðfangadagur	aðfangadag	POS=0;SRC_LABEL=3;TGT_LABEL=13
aðfangadagur	aðfangadagur	POS=0;SRC_LABEL=3;TGT_LABEL=3
banvæn	banvæn	POS=0;SRC_LABEL=13;TGT_LABEL=13
banvæn	banvænu	POS=0;SRC_LABEL=13;TGT_LABEL=9
banvæn	banvænt	POS=0;SRC_LABEL=13;TGT_LABEL=12
banvænu	banvæn	POS=0;SRC_LABEL=9;TGT_LABEL=13
banvænu	banvænu	POS=0;SRC_LABEL=9;TGT_LABEL=9
banvænu	banvænt	POS=0;SRC_LABEL=9;TGT_LABEL=12
banvænt	banvæn	POS=0;SRC_LABEL=12;TGT_LABEL=13
banvænt	banvænu	POS=0;SRC_LABEL=12;TGT_LABEL=9
banvænt	banvænt	POS=0;SRC_LABEL=12;TGT_LABEL=12
barátta	barátta	POS=0;SRC_LABEL=5;TGT_LABEL=5
barátta	baráttu	POS=0;SRC_LABEL=5;TGT_LABEL=9
barátta	baráttan	POS=0;SRC_LABEL=5;TGT_LABEL=2
baráttu	barátta	POS=0;SRC_LABEL=9;TGT_LABEL=5
baráttu	baráttu	POS=0;SRC_LABEL=9;TGT_LABEL=9
baráttu	baráttan	POS=0;SRC_LABEL=9;TGT_LABEL=2
baráttan	barátta	POS=0;SRC_LABEL=2;TGT_LABEL=5
baráttan	baráttu	POS=0;SRC_LABEL=2;TGT_LABEL=9
baráttan	baráttan	POS=0;SRC_LABEL=2;TGT_LABEL=2
beisk	beisk	POS=0;SRC_LABEL=13;TGT_LABEL=13
beisk	beiskt	POS=0;SRC_LABEL=13;TGT_LABEL=12
beisk	beisklega	POS=0;SRC_LABEL=13;TGT_LABEL=7
beisk	beiskan	POS=0;SRC_LABEL=13;TGT_LABEL=2
beiskt	beisk	POS=0;SRC_LABEL=12;TGT_LABEL=13
beiskt	beiskt	POS=0;SRC_LABEL=12;TGT_LABEL=12
beiskt	beisklega	POS=0;SRC_LABEL=12;TGT_LABEL=7
beiskt	beiskan	POS=0;SRC_LABEL=12;TGT_LABEL=2
beisklega	beisk	POS=0;SRC_LABEL=7;TGT_LABEL=13
beisklega	beiskt	POS=0;SRC_LABEL=7;TGT_LABEL=12
beisklega	beisklega	POS=0;SRC_LABEL=7;TGT_LABEL=7
beisklega	beiskan	POS=0;SRC_LABEL=7;TGT_LABEL=2
beiskan	beisk	POS=0;SRC_LABEL=2;TGT_LABEL=13
beiskan	beiskt	POS=0;SRC_LABEL=2;TGT_LABEL=12
beiskan	beisklega	POS=0;SRC_LABEL=2;TGT_LABEL=7
beiskan	beiskan	POS=0;SRC_LABEL=2;TGT_LABEL=2
bent	bent	POS=0;SRC_LABEL=13;TGT_LABEL=13
bent	benti	POS=0;SRC_LABEL=13;TGT_LABEL=11
bent	bentu	POS=0;SRC_LABEL=13;TGT_LABEL=9
benti	bent	POS=0;SRC_LABEL=11;TGT_LABEL=13
benti	benti	POS=0;SRC_LABEL=11;TGT_LABEL=11
benti	bentu	POS=0;SRC_LABEL=11;TGT_LABEL=9
bentu	bent	POS=0;SRC_LABEL=9;TGT_LABEL=13
bentu	benti	POS=0;SRC_LABEL=9;TGT_LABEL=11
bentu	bentu	POS=0;SRC_LABEL=9;TGT_LABEL=9
bersyndug	bersyndug	POS=0;SRC_LABEL=13;TGT_LABEL=13
bersyndug	bersyndugir	POS=0;SRC_LABEL=13;TGT_LABEL=4
bersyndug	bersyndugra	POS=0;SRC_LABEL=13;TGT_LABEL=8
bersyndug	bersyndugum	POS=0;SRC_LABEL=13;TGT_LABEL=6
bersyndugir	bersyndug	POS=0;SRC_LABEL=4;TGT_LABEL=13
bersyndugir	bersyndugir	POS=0;SRC_LABEL=4;TGT_LABEL=4
bersyndugir	bersyndugra	POS=0;SRC_LABEL=4;TGT_LABEL=8
bersyndugir	bersyndugum	POS=0;SRC_LABEL=4;TGT_LABEL=6
bersyndugra	bersyndug	POS=0;SRC_LABEL=8;TGT_LABEL=13
bersyndugra	bersyndugir	POS=0;SRC_LABEL=8;TGT_LABEL=4
bersyndugra	bersyndugra	POS=0;SRC_LABEL=8;TGT_LABEL=8
bersyndugra	bersyndugum	POS=0;SRC_LABEL=8;TGT_LABEL=6
bersyndugum	bersyndug	POS=0;SRC_LABEL=6;TGT_LABEL=13
bersyndugum	bersyndugir	POS=0;SRC_LABEL=6;TGT_LABEL=4
bersyndugum	bersyndugra	POS=0;SRC_LABEL=6;TGT_LABEL=8
bersyndugum	bersyndugum	POS=0;SRC_LABEL=6;TGT_LABEL=6
best	best	POS=0;SRC_LABEL=13;TGT_LABEL=13
best	bestu	POS=0;SRC_LABEL=13;TGT_LABEL=9
bestu	best	POS=0;SRC_LABEL=9;TGT_LABEL=13
bestu	bestu	POS=0;SRC_LABEL=9;TGT_LABEL=9
betanía	betanía	POS=0;SRC_LABEL=5;TGT_LABEL=5
betanía	betaníu	POS=0;SRC_LABEL=5;TGT_LABEL=9
betaníu	betanía	POS=0;SRC_LABEL=9;TGT_LABEL=5
betaníu	betaníu	POS=0;SRC_LABEL=9;TGT_LABEL=9
betsaída	betsaída	POS=0;SRC_LABEL=5;TGT_LABEL=5
betsaída	betsaídu	POS=0;SRC_LABEL=5;TGT_LABEL=9
betsaídu	betsaída	POS=0;SRC_LABEL=9;TGT_LABEL=5
betsaídu	betsaídu	POS=0;SRC_LABEL=9;TGT_LABEL=9
bjart	bjart	POS=0;SRC_LABEL=13;TGT_LABEL=13
bjart	bjartur	POS=0;SRC_LABEL=13;TGT_LABEL=3
bjartur	bjart	POS=0;SRC_LABEL=3;TGT_LABEL=13
bjartur	bjartur	POS=0;SRC_LABEL=3;TGT_LABEL=3
blind	blind	POS=0;SRC_LABEL=13;TGT_LABEL=13
blind	blindu	POS=0;SRC_LABEL=13;TGT_LABEL=9
blind	blindum	POS=0;SRC_LABEL=13;TGT_LABEL=6
blind	blindur	POS=0;SRC_LABEL=13;TGT_LABEL=3
blind	blindi	POS=0;SRC_LABEL=13;TGT_LABEL=11
blind	blindir	POS=0;SRC_LABEL=13;TGT_LABEL=4
blind	blinda	POS=0;SRC_LABEL=13;TGT_LABEL=5
blind	blindan	POS=0;SRC_LABEL=13;TGT_LABEL=2
blind	blindra	POS=0;SRC_LABEL=13;TGT_LABEL=8
blindu	blind	POS=0;SRC_LABEL=9;TGT_LABEL=13
blindu	blindu	POS=0;SRC_LABEL=9;TGT_LABEL=9
blindu	blindum	POS=0;SRC_LABEL=9;TGT_LABEL=6
blindu	blindur	POS=0;SRC_LABEL=9;TGT_LABEL=3
blindu	blindi	POS=0;SRC_LABEL=9;TGT_LABEL=11
blindu	blindir	POS=0;SRC_LABEL=9;TGT_LABEL=4
blindu	blinda	POS=0;SRC_LABEL=9;TGT_LABEL=5
blindu	blindan	POS=0;SRC_LABEL=9;TGT_LABEL=2
blindu	blindra	POS=0;SRC_LABEL=9;TGT_LABEL=8
