котором	которая	N;INS;SG	ADJ;NOM;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
тверды	твердом	N;NOM;PL	N;INS;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
жилище	жилища	N;NFIN	N;NOM;PL	C
унизился	унизить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
возносить	возношу	V;NFIN	V;PRS;1;SG	C
ослабела	ослабело	ADJ;FEM;SG;LGSPEC1	V;PST;SG;NEUT	C
смущен	смущали	V.PTCP;PASS;PST	V;PST;PL	PARADIGM_ERROR
чудный	чудному	ADJ;NFIN	ADJ;DAT;NEUT;SG	C
томить	томишь	V;NFIN	V;PRS;2;SG	C
прямая	прямая	N;NFIN	N;NOM;SG	C
велик	великою	N;NOM;SG	ADJ;INS;FEM;SG	C
возносить	возношу	V;NFIN	V;PRS;1;SG	C
живой	живых	ADJ;ESS;FEM;SG	N;GEN;PL	C
чёрт	чертях	N;NFIN	N;ESS;PL	C
дохну	дохни	N;DAT;SG	N;NOM;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
немой	немая	ADJ;NFIN	ADJ;NOM;FEM;SG	C
заклятый	заклятые	ADJ;NFIN	ADJ;NOM;PL	C
имело	имея	V;PST;SG;NEUT	V.CVB;PRS	POS_PAIR_ERROR
слушающий	слушали	V.PTCP;ACT;PRS	V.CVB	TGT_SLOT_ERROR
Моисеевой	Моисееву	ADJ;ESS;FEM;SG	N;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
наш	нашу	N;ACC;SG	V;PRS;1;SG	TGT_SLOT_ERROR
сверкающий	сверкали	V.PTCP;ACT;PRS	V.CVB	TGT_SLOT_ERROR
немой	немая	ADJ;NFIN	ADJ;NOM;FEM;SG	C
покрывали	покрывать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
животное	животного	N;NFIN	N;GEN;SG	C
отпирать	отпирали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
долгий	долгая	ADJ;NFIN	ADJ;NOM;FEM;SG	C
бедный	бедные	ADJ;NFIN	ADJ;NOM;PL	C
отсчитайте	отсчитай	V;IMP;2;PL	N;ACC;SG	TGT_SLOT_ERROR
убитый	убитом	ADJ;NFIN	ADJ;ESS;MASC;SG	C
выносить	выносите	V;NFIN	V;PRS;2;PL	C
преступлении	преступлением	N;ACC;PL	V;PRS;1;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
собранный	собранный	ADJ;NFIN	ADJ;NOM;MASC;SG	C
который	которая	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
судите	судив	V;FUT;2;PL	V.CVB;PST	C
убитый	убитом	ADJ;NFIN	ADJ;ESS;MASC;SG	C
звезда	звездой	N;NFIN	N;INS;SG	C
пожалело	пожалеть	V;PST;SG;NEUT	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
губить	губишь	V;NFIN	V;PRS;2;SG	C
принесли	принесла	V.CVB	ADJ;FEM;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
самого	самым	ADJ;GEN;MASC;SG	ADJ;INS;MASC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
простился	простить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
известить	известишь	V;NFIN	V;FUT;2;SG	C
прямых	прям	N;GEN;PL	N;NOM;SG	TGT_SLOT_ERROR
само	сам	N;ESS;SG	N;NOM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
малы	малое	N;NOM;PL	ADJ;NOM;NEUT;SG	C
толки	толкали	V;IMP;2;SG	V;PST;PL	PARADIGM_ERROR
враждовали	враждовать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
каждых	каждой	N;GEN;PL	ADJ;ESS;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
пол	поем	ADJ;MASC;SG;LGSPEC1	V;PRS;1;PL	PARADIGM_ERROR
согрешить	согрешите	V;NFIN	V;IMP;2;PL	C
язык	языки	N;NFIN	N;ACC;INAN;PL	C
познала	познает	ADJ;FEM;SG;LGSPEC1	V;PRS;3;SG	C
принесло	принесла	V;PST;SG;NEUT	ADJ;FEM;SG;LGSPEC1	TGT_SLOT_ERROR
узнай	узнайте	N;ACC;SG	V;IMP;2;PL	C
сердечный	сердечном	ADJ;NFIN	ADJ;ESS;MASC;SG	C
страдать	страдали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
страшный	страшных	ADJ;NFIN	ADJ;GEN;PL	C
открытого	открыт	ADJ;GEN;MASC;SG	N;NOM;SG	TGT_SLOT_ERROR
чужой	чужой	ADJ;NFIN	ADJ;INS;FEM;SG	C
взяла	взял	ADJ;FEM;SG;LGSPEC1	ADJ;MASC;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
пола	поешь	ADJ;FEM;SG;LGSPEC1	V;PRS;2;SG	POS_PAIR_ERROR
беременной	беременных	ADJ;ESS;FEM;SG	N;GEN;PL	C
растить	растишь	V;NFIN	V;PRS;2;SG	C
первом	первых	N;INS;SG	N;GEN;PL	C
свободный	свободному	ADJ;NFIN	ADJ;DAT;MASC;SG	C
постигло	постигли	V;PST;SG;NEUT	V.CVB	TGT_SLOT_ERROR
возвестить	возвестите	V;NFIN	V;IMP;2;PL	C
до	доли	N;ACC;SG	V.CVB	PARADIGM_ERROR;TGT_SLOT_ERROR
скрытое	скрытых	ADJ;NOM;NEUT;SG	N;GEN;PL	TGT_SLOT_ERROR
сокрытые	сокрыт	ADJ;ACC;PL	N;NOM;SG	TGT_SLOT_ERROR
горькие	горькою	V.PTCP;ACT;PST	ADJ;INS;FEM;SG	C
оскверните	осквернился	V;FUT;2;PL	V;PST;SG;MASC	PARADIGM_ERROR
нага	нагой	N;GEN;SG	ADJ;ESS;FEM;SG	C
прибавляй	прибавлять	N;ACC;SG	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
язве	язву	N;ESS;SG	N;DAT;SG	TGT_SLOT_ERROR
рассеянным	рассеянных	ADJ;INS;MASC;SG	N;GEN;PL	TGT_SLOT_ERROR
позвать	позвали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
известить	известишь	V;NFIN	V;FUT;2;SG	C
сделай	сделали	N;ACC;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
язык	языки	N;NFIN	N;ACC;INAN;PL	C
согрешить	согрешите	V;NFIN	V;IMP;2;PL	C
правый	правом	ADJ;NFIN	ADJ;ESS;NEUT;SG	C
которые	которая	ADJ;ACC;PL	ADJ;NOM;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
известить	известишь	V;NFIN	V;FUT;2;SG	C
внутреннему	внутреннем	N;DAT;SG	N;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
вопрошающий	вопрошать	V.PTCP;ACT;PRS	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
животное	животного	N;NFIN	N;GEN;SG	C
показывали	показывать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
страшный	страшных	ADJ;NFIN	ADJ;GEN;PL	C
лишился	лишен	V;PST;SG;MASC	V.PTCP;PASS;PST	PARADIGM_ERROR
расслабить	расслабит	V;NFIN	V;FUT;3;SG	C
посылала	посылать	ADJ;FEM;SG;LGSPEC1	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
последуй	последуйте	N;ACC;SG	V;IMP;2;PL	C
могу	могла	V;PRS;1;SG	ADJ;FEM;SG;LGSPEC1	TGT_SLOT_ERROR
выводить	выводи	V;NFIN	V;IMP;2;SG	C
сухой	сухих	ADJ;NFIN	ADJ;ACC;ANIM;PL	C
звезда	звездой	N;NFIN	N;INS;SG	C
чужой	чужой	ADJ;NFIN	ADJ;INS;FEM;SG	C
выводить	выводите	V;NFIN	V;PRS;2;PL	C
смешанный	смешанный	ADJ;NFIN	ADJ;INAN;ACC;MASC;SG	C
сделала	сделай	ADJ;FEM;SG;LGSPEC1	N;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
расслабить	расслабит	V;NFIN	V;FUT;3;SG	C
иного	иной	ADJ;GEN;MASC;SG	ADJ;ESS;FEM;SG	TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
заклятый	заклятые	ADJ;NFIN	ADJ;NOM;PL	C
родился	роду	V;PST;SG;MASC	V;FUT;1;SG	POS_PAIR_ERROR;TGT_SLOT_ERROR
спросить	спроси	V;NFIN	V;IMP;2;SG	C
возвестить	возвестите	V;NFIN	V;IMP;2;PL	C
возросло	возросли	V;PST;SG;NEUT	V.CVB	TGT_SLOT_ERROR
смешанный	смешанной	ADJ;NFIN	ADJ;GEN;FEM;SG	C
видимо	видимою	N;ACC;SG	V;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
правый	правом	ADJ;NFIN	ADJ;ESS;NEUT;SG	C
родился	родных	V;PST;SG;MASC	ADJ;ESS;PL	POS_PAIR_ERROR
страшный	страшных	ADJ;NFIN	ADJ;GEN;PL	C
возвестите	возвестится	V;FUT;2;PL	PRN;DAT;3;SG	TGT_LEXICAL_ERROR
поселился	поселили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
Жертвы	Жертва	N;NOM;PL	N;GEN;SG	TGT_SLOT_ERROR
воевали	воевать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
возьми	возьмете	N;ACC;PL	V;PRS;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
покройте	покрою	V;IMP;2;PL	V;PRS;1;SG	TGT_SLOT_ERROR
забирали	забирать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
слушали	слушающий	V.CVB	V.PTCP;ACT;PRS	C
животное	животного	N;NFIN	N;GEN;SG	C
богатым	богатых	ADJ;INS;MASC;SG	N;GEN;PL	C
звезда	звездой	N;NFIN	N;INS;SG	C
хранить	хранят	V;NFIN	V;PRS;3;PL	C
он	она	N;NOM;SG	N;GEN;SG	PARADIGM_ERROR;TGT_SLOT_ERROR
вступился	вступить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
постигло	постигла	V;PST;SG;NEUT	ADJ;FEM;SG;LGSPEC1	TGT_SLOT_ERROR
явился	явить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
проклинать	проклинали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
выводить	выводите	V;NFIN	V;PRS;2;PL	C
разбудили	разбудить	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
эти	этой	N;NOM;PL	ADJ;ESS;FEM;SG	SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
животное	животного	N;NFIN	N;GEN;SG	C
страдать	страдающий	ADJ;GEN;FEM;SG	V.PTCP;ACT;PRS	C
страшный	страшных	ADJ;NFIN	ADJ;GEN;PL	C
умалить	умалился	V;NFIN	V;PST;SG;MASC	PARADIGM_ERROR
простирала	простирали	ADJ;FEM;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
убитый	убитом	ADJ;NFIN	ADJ;ESS;MASC;SG	C
трое	три	ADJ;NOM;NEUT;SG	N;NOM;PL	PARADIGM_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
приняла	приняли	ADJ;FEM;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
убитый	убитом	ADJ;NFIN	ADJ;ESS;MASC;SG	C
положен	положите	V.PTCP;PASS;PST	V;FUT;2;PL	C
звезда	звездой	N;NFIN	N;INS;SG	C
какое	как	ADJ;NOM;NEUT;SG	N;NOM;SG	POS_PAIR_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
пробыл	пробыли	ADJ;MASC;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
пасть	пас	ADJ;GEN;FEM;SG	N;ACC;SG	PARADIGM_ERROR;SRC_SLOT_ERROR
хранить	хранят	V;NFIN	V;PRS;3;PL	C
доставляй	доставляло	N;ACC;SG	V;PST;SG;NEUT	C
верить	веришь	V;NFIN	V;PRS;2;SG	C
совершите	совершали	V;FUT;2;PL	V;PST;PL	PARADIGM_ERROR
поручен	поручали	V.PTCP;PASS;PST	V;PST;PL	PARADIGM_ERROR
отвалят	отвалит	V;PRS;3;PL	V;FUT;3;SG	C
отягощай	отягощала	N;ACC;SG	ADJ;FEM;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
напоить	напоены	V;NFIN	ADJ;PL;LGSPEC1	TGT_SLOT_ERROR
пчела	пчеле	N;NFIN	N;DAT;SG	C
последовали	последовать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
звездах	звезду	N;ESS;PL	N;DAT;SG	TGT_SLOT_ERROR
мала	малых	N;GEN;SG	N;GEN;PL	C
захватить	захватило	V;NFIN	V;PST;SG;NEUT	C
смешанный	смешанный	ADJ;NFIN	ADJ;INAN;ACC;MASC;SG	C
свободный	свободному	ADJ;NFIN	ADJ;DAT;MASC;SG	C
превозносить	превозносил	V;NFIN	V;PST;SG;MASC	C
если	есть	V.CVB	ADJ;GEN;FEM;SG	POS_PAIR_ERROR;SRC_POS_ERROR;TGT_SLOT_ERROR
живого	живом	ADJ;GEN;MASC;SG	N;INS;SG	TGT_SLOT_ERROR
убили	убит	V;PST;PL	V;FUT;3;SG	TGT_SLOT_ERROR
которой	который	ADJ;ESS;FEM;SG	ADJ;ACC;MASC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
захватить	захватило	V;NFIN	V;PST;SG;NEUT	C
нему	немым	N;DAT;SG	ADJ;INS;MASC;SG	POS_PAIR_ERROR;SRC_SLOT_ERROR
белых	белого	N;GEN;PL	ADJ;GEN;MASC;SG	C
отсек	отсекли	N;ACC;SG	V.CVB	TGT_SLOT_ERROR
петь	поют	V;NFIN	V;PRS;3;PL	C
насадить	насажу	V;NFIN	V;FUT;1;SG	C
рубить	рубил	V;NFIN	V;PST;SG;MASC	C
подвиг	подвигли	N;ACC;SG	V.CVB	TGT_SLOT_ERROR
грешите	грешили	V;FUT;2;PL	V;PST;PL	C
отдай	отдали	N;ACC;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
узнали	узнаете	V.CVB	V;PRS;2;PL	C
ворон	вороные	N;NOM;SG	ADJ;ACC;PL	C
совершила	совершали	V;PST;SG;FEM	V;PST;PL	PARADIGM_ERROR
духовный	духовная	ADJ;NFIN	ADJ;NOM;FEM;SG	C
подняли	поднял	V.CVB	ADJ;MASC;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
живой	живом	ADJ;ESS;FEM;SG	N;INS;SG	TGT_SLOT_ERROR
правосудии	правосудием	N;ACC;PL	V;PRS;1;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
разорить	разорите	V;NFIN	V;IMP;2;PL	C
само	самой	N;ESS;SG	ADJ;ESS;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
возьму	возьмем	V;PRS;1;SG	V;PRS;1;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
старого	старых	ADJ;GEN;MASC;SG	N;GEN;PL	C
почитали	почитал	V.CVB	ADJ;MASC;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
язва	язве	N;NFIN	N;DAT;SG	C
областеначальником	областеначальники	N;INS;SG	N;NOM;PL	SRC_LEXICAL_ERROR
сторож	сторожам	N;NFIN	N;DAT;PL	C
